Area;Year;Fungicides and Bactericides;Herbicides;Insecticides;Pesticides (total);Precipitation (mm);AVERAGE PRECIPITATION;Item;Area harvested(ha);Production(tonnes);Yield (kg/ha);Production(tonnes).1;Production(kg);Average Mean Surface Air Temperature (Annual Mean);Average Temperature by Country;Temperature Deviation (?);Fertilizer (kg/ha)
Norway;1980;;;;;"1106,11";"1,29162E+11";Potatoes;20395.0;570500.0;27972.5;570500.0;570500000;"0,63";"1,7717";"-1,1417";"318,16"
Norway;1981;;;;;"1168,21";"1,29162E+11";Potatoes;20350.0;529400.0;26014.7;529400.0;529400000;"0,29";"1,7717";"-1,4817";"305,45"
Norway;1982;;;;;"1326,65";"1,29162E+11";Potatoes;20600.0;525600.0;25514.6;525600.0;525600000;"1,6";"1,7717";"-0,1717";"303,82"
Norway;1983;;;;;"1552,79";"1,29162E+11";Potatoes;19200.0;470000.0;24479.2;470000.0;470000000;"1,77";"1,7717";"-0,0017";"302,96"
Norway;1984;;;;;"1134,15";"1,29162E+11";Potatoes;18900.0;488700.0;25857.1;488700.0;488700000;"1,81";"1,7717";"0,0383";"291,08"
Norway;1985;;;;;"1261,15";"1,29162E+11";Potatoes;18130.0;440100.0;24274.7;440100.0;440100000;"-0,28";"1,7717";"-2,0517";274
Norway;1986;;;;;"1244,77";"1,29162E+11";Potatoes;17040.0;398400.0;23380.3;398400.0;398400000;"0,81";"1,7717";"-0,9617";"271,68"
Norway;1987;;;;;"1202,11";"1,29162E+11";Potatoes;17160.0;370300.0;21579.3;370300.0;370300000;"0,14";"1,7717";"-1,6317";"265,2"
Norway;1988;;;;;"1307,47";"1,29162E+11";Potatoes;18450.0;482600.0;26157.2;482600.0;482600000;"1,69";"1,7717";"-0,0817";250
Norway;1989;;;;;"1478,97";"1,29162E+11";Potatoes;18783.0;455100.0;24229.4;455100.0;455100000;"2,9";"1,7717";"1,1283";"241,8"
Norway;1990;153.0;965.0;19.0;1183.0;"1494,65";"1,29162E+11";Potatoes;18896.0;486586.0;25750.7;486586.0;486586000;"2,96";"1,7717";"1,1883";"243,71"
Norway;1991;133.0;564.0;18.0;760.0;"1242,91";"1,29162E+11";Potatoes;18247.0;415100.0;22748.9;415100.0;415100000;"2,04";"1,7717";"0,2683";"234,35"
Norway;1992;134.0;561.0;28.0;768.0;"1398,79";"1,29162E+11";Potatoes;19079.0;510800.0;26772.9;510800.0;510800000;"2,45";"1,7717";"0,6783";"234,31"
Norway;1993;164.0;510.0;17.0;749.0;"1206,56";"1,29162E+11";Potatoes;18205.0;454400.0;24960.2;454400.0;454400000;"1,42";"1,7717";"-0,3517";"232,54"
Norway;1994;145.0;626.0;19.0;848.0;"1235,4";"1,29162E+11";Potatoes;17098.0;394700.0;23084.6;394700.0;394700000;"1,58";"1,7717";"-0,1917";"231,03"
Norway;1995;167.0;687.0;21.0;913.0;"1317,56";"1,29162E+11";Potatoes;17980.0;399800.0;22235.8;399800.0;399800000;"1,61";"1,7717";"-0,1617";"212,77"
Norway;1996;140.0;503.0;16.0;698.0;"1029,12";"1,29162E+11";Potatoes;18135.0;419500.0;23132.1;419500.0;419500000;"0,97";"1,7717";"-0,8017";"210,05"
Norway;1997;176.0;503.0;20.0;735.0;"1309,16";"1,29162E+11";Potatoes;17946.0;470800.0;26234.3;470800.0;470800000;"2,23";"1,7717";"0,4583";"228,54"
Norway;1998;241.0;546.0;23.0;934.0;"1309,27";"1,29162E+11";Potatoes;16288.0;437200.0;26841.8;437200.0;437200000;"1,4";"1,7717";"-0,3717";"223,83"
Norway;1999;220.0;456.0;22.0;802.0;"1338,87";"1,29162E+11";Potatoes;14852.0;380600.0;25626.2;380600.0;380600000;"2,11";"1,7717";"0,3383";"224,49"
Norway;2000;54.0;282.0;10.0;348.0;"1412,22";"1,29162E+11";Potatoes;15113.0;356500.0;23589.0;356500.0;356500000;"2,93";"1,7717";"1,1583";"219,57"
Norway;2001;120.0;377.0;8.0;513.0;"1251,96";"1,29162E+11";Potatoes;15239.0;400600.0;26287.8;400600.0;400600000;"1,6";"1,7717";"-0,1717";"200,09"
Norway;2002;150.0;631.0;10.0;799.0;"1122,51";"1,29162E+11";Potatoes;15226.0;390000.0;25614.1;390000.0;390000000;"2,2";"1,7717";"0,4283";"205,58"
Norway;2003;167.0;460.0;14.0;669.0;"1259,78";"1,29162E+11";Potatoes;14576.0;366800.0;25164.7;366800.0;366800000;"2,32";"1,7717";"0,5483";"213,51"
Norway;2004;227.0;502.0;10.0;827.0;"1338,8";"1,29162E+11";Potatoes;14186.0;396400.0;27943.0;396400.0;396400000;"2,36";"1,7717";"0,5883";"215,23"
Norway;2005;67.0;421.0;7.0;519.0;"1396,99";"1,29162E+11";Potatoes;13734.0;316600.0;23052.3;316600.0;316600000;"2,59";"1,7717";"0,8183";"218,87"
Norway;2006;104.0;549.0;8.0;696.0;"1312,33";"1,29162E+11";Potatoes;14046.0;378300.0;26932.9;378300.0;378300000;"2,87";"1,7717";"1,0983";"216,42"
Norway;2007;103.0;572.0;10.0;722.0;"1418,88";"1,29162E+11";Potatoes;14466.0;329800.0;22798.3;329800.0;329800000;"2,67";"1,7717";"0,8983";"220,42"
Norway;2008;118.0;625.0;9.0;801.0;"1296,07";"1,29162E+11";Potatoes;14321.0;398400.0;27819.3;398400.0;398400000;"2,78";"1,7717";"1,0083";"213,56"
Norway;2009;76.0;416.0;7.0;535.0;"1240,33";"1,29162E+11";Potatoes;13749.0;332500.0;24183.6;332500.0;332500000;"2,24";"1,7717";"0,4683";"179,13"
Norway;2010;88.0;574.0;6.0;699.0;"1097,38";"1,29162E+11";Potatoes;13240.0;333200.0;25166.2;333200.0;333200000;"0,38";"1,7717";"-1,3917";170
Norway;2011;100.0;679.0;6.0;824.0;"1570,35";"1,29162E+11";Potatoes;12896.0;295500.0;22914.1;295500.0;295500000;"3,03";"1,7717";"1,2583";"192,16"
Norway;2012;120.0;628.0;7.0;814.0;"1349,87";"1,29162E+11";Potatoes;12668.0;304700.0;24052.7;304700.0;304700000;"1,62";"1,7717";"-0,1517";"187,32"
Norway;2013;104.0;615.0;7.0;762.0;"1346,51";"1,29162E+11";Potatoes;12634.0;318000.0;25170.2;318000.0;318000000;"2,39";"1,7717";"0,6183";"190,82"
Norway;2014;123.0;692.0;7.0;861.0;"1296,13";"1,29162E+11";Potatoes;12345.0;357700.0;28975.3;357700.0;357700000;"3,27";"1,7717";"1,4983";"194,53"
Norway;2015;94.0;468.0;6.0;631.0;"1557,51";"1,29162E+11";Potatoes;11836.0;305200.0;25785.7;305200.0;305200000;"2,95";"1,7717";"1,1783";"204,29"
Norway;2016;111.0;524.0;7.0;676.0;"1258,86";"1,29162E+11";Potatoes;11984.0;350800.0;29272.4;350800.0;350800000;"2,6";"1,7717";"0,8283";"204,41"
Norway;2017;115.0;496.0;7.0;671.0;"1456,21";"1,29162E+11";Potatoes;11728.0;315500.0;26901.4;315500.0;315500000;"2,27";"1,7717";"0,4983";"199,58"
Norway;2018;85.0;485.0;13.0;614.0;"1231,25";"1,29162E+11";Potatoes;11614.0;326400.0;28104.0;326400.0;326400000;"2,62";"1,7717";"0,8483";"203,82"
Norway;2019;79.0;479.0;10.0;604.0;"1356,85";"1,29162E+11";Potatoes;11686.0;332200.0;28427.2;332200.0;332200000;"2,34";"1,7717";"0,5683";"210,27"
Norway;2020;97.0;522.0;17.0;688.0;"1580,61";"1,29162E+11";Potatoes;11506.0;361200.0;31392.3;361200.0;361200000;"3,45";"1,7717";"1,6783";"208,41"
Norway;2021;112.0;525.0;16.0;710.0;"1249,89";"1,29162E+11";Potatoes;11616.0;368900.0;31757.9;368900.0;368900000;"2,1";"1,7717";"0,3283";"210,72"
Norway;2022;111.0;577.0;18.0;762.0;"1408,63";"1,29162E+11";Potatoes;11899.0;376400.0;31632.9;376400.0;376400000;"2,91";"1,7717";"1,1383";"210,91"
Norway;2023;81.0;503.0;16.0;629.0;"1367,22";"1,29162E+11";Potatoes;11505.0;313500.0;27249.0;313500.0;313500000;"2,28";"1,7717";"0,5083";"205,14"
Poland;1961;;;;;"664,21";7537303125;Potatoes;2819200.0;45203008.0;16034.0;45203008.0;45203008000;"8,48";"8,397";"0,083";"55,99"
Poland;1962;;;;;"769,3";7537303125;Potatoes;2910100.0;37817008.0;12995.1;37817008.0;37817008000;"7,01";"8,397";"-1,387";"58,02"
Poland;1963;;;;;"664,8";7537303125;Potatoes;2840000.0;44868000.0;15798.6;44868000.0;44868000000;"6,93";"8,397";"-1,467";"62,73"
Poland;1964;;;;;"666,19";7537303125;Potatoes;2829600.0;47860000.0;16914.1;47860000.0;47860000000;"7,42";"8,397";"-0,977";"70,49"
Poland;1965;;;;;"748,24";7537303125;Potatoes;2765200.0;42665008.0;15429.3;42665008.0;42665008000;"6,86";"8,397";"-1,537";"84,4"
Poland;1966;;;;;"861,32";7537303125;Potatoes;2711600.0;45798208.0;16889.7;45798208.0;45798208000;"8,08";"8,397";"-0,317";"102,47"
Poland;1967;;;;;"818,57";7537303125;Potatoes;2741200.0;48213696.0;17588.5;48213696.0;48213696000;"8,67";"8,397";"0,273";"119,61"
Poland;1968;;;;;"757,74";7537303125;Potatoes;2719600.0;50280000.0;18488.0;50280000.0;50280000000;"7,84";"8,397";"-0,557";"140,27"
Poland;1969;;;;;"605,58";7537303125;Potatoes;2718400.0;44935008.0;16529.9;44935008.0;44935008000;"6,89";"8,397";"-1,507";"159,98"
Poland;1970;;;;;"912,96";7537303125;Potatoes;2732200.0;50301408.0;18410.6;50301408.0;50301408000;"7,13";"8,397";"-1,267";"170,45"
Poland;1971;;;;;"714,38";7537303125;Potatoes;2669400.0;39801104.0;14910.1;39801104.0;39801104000;"8,09";"8,397";"-0,307";"192,8"
Poland;1972;;;;;"812,01";7537303125;Potatoes;2656000.0;48735408.0;18349.2;48735408.0;48735408000;"7,77";"8,397";"-0,627";"205,24"
Poland;1973;;;;;"739,61";7537303125;Potatoes;2678400.0;51928208.0;19387.8;51928208.0;51928208000;"7,93";"8,397";"-0,467";"225,88"
Poland;1974;;;;;"903,94";7537303125;Potatoes;2683900.0;48518800.0;18077.7;48518800.0;48518800000;"8,33";"8,397";"-0,067";"234,37"
Poland;1975;;;;;"682,59";7537303125;Potatoes;2580864.0;46429040.0;17989.7;46429040.0;46429040000;"8,93";"8,397";"0,533";"248,38"
Poland;1976;;;;;"695,54";7537303125;Potatoes;2466018.0;49951088.0;20255.8;49951088.0;49951088000;"7,22";"8,397";"-1,177";"242,92"
Poland;1977;;;;;"842,05";7537303125;Potatoes;2436627.0;41147616.0;16887.1;41147616.0;41147616000;"8,03";"8,397";"-0,367";"244,62"
Poland;1978;;;;;"797,44";7537303125;Potatoes;2359618.0;46647888.0;19769.3;46647888.0;46647888000;"7,16";"8,397";"-1,237";"242,51"
Poland;1979;;;;;"736,07";7537303125;Potatoes;2440611.0;49571920.0;20311.3;49571920.0;49571920000;"7,4";"8,397";"-0,997";"248,07"
Poland;1980;;;;;"887,51";7537303125;Potatoes;2343734.0;26390544.0;11260.0;26390544.0;26390544000;"6,64";"8,397";"-1,757";"239,3"
Poland;1981;;;;;"890,49";7537303125;Potatoes;2257679.0;42561648.0;18851.9;42561648.0;42561648000;"7,88";"8,397";"-0,517";"230,55"
Poland;1982;;;;;"582,19";7537303125;Potatoes;2177748.0;31950640.0;14671.4;31950640.0;31950640000;"8,38";"8,397";"-0,017";"219,06"
Poland;1983;;;;;"720,85";7537303125;Potatoes;2219880.0;34472976.0;15529.2;34472976.0;34472976000;"8,97";"8,397";"0,573";"236,56"
Poland;1984;;;;;725;7537303125;Potatoes;2146689.0;37437056.0;17439.4;37437056.0;37437056000;"7,8";"8,397";"-0,597";"225,68"
Poland;1985;;;;;"861,76";7537303125;Potatoes;2095078.0;36546144.0;17443.8;36546144.0;36546144000;"6,85";"8,397";"-1,547";"235,18"
Poland;1986;;;;;"743,74";7537303125;Potatoes;2008707.0;39037408.0;19434.1;39037408.0;39037408000;"7,57";"8,397";"-0,827";"243,67"
Poland;1987;;;;;"795,22";7537303125;Potatoes;1934097.0;36252208.0;18743.7;36252208.0;36252208000;"6,63";"8,397";"-1,767";"226,29"
Poland;1988;;;;;"786,98";7537303125;Potatoes;1866064.0;34706528.0;18598.8;34706528.0;34706528000;"8,22";"8,397";"-0,177";"236,1"
Poland;1989;;;;;"663,48";7537303125;Potatoes;1858466.0;34390480.0;18504.8;34390480.0;34390480000;"9,11";"8,397";"0,713";"229,64"
Poland;1990;1566.0;2948.0;334.0;5422.0;"719,47";7537303125;Potatoes;1835340.0;36312784.0;19785.3;36312784.0;36312784000;"9,13";"8,397";"0,733";"107,13"
Poland;1991;1566.0;2948.0;334.0;5422.0;"680,17";7537303125;Potatoes;1732701.0;29038130.0;16758.9;29038130.0;29038130000;"8,17";"8,397";"-0,227";"70,24"
Poland;1992;2548.0;4189.0;363.0;7363.0;"671,11";7537303125;Potatoes;1757336.0;23387744.0;13308.6;23387744.0;23387744000;"8,81";"8,397";"0,413";"83,16"
Poland;1993;2750.0;5205.0;560.0;8825.0;"726,59";7537303125;Potatoes;1760676.0;36270544.0;20600.4;36270544.0;36270544000;"7,87";"8,397";"-0,527";"89,63"
Poland;1994;2965.0;5415.0;500.0;9330.0;"752,66";7537303125;Potatoes;1697247.0;23057540.0;13585.3;23057540.0;23057540000;"8,93";"8,397";"0,533";"99,87"
Poland;1995;2271.0;3940.0;445.0;7136.0;"737,19";7537303125;Potatoes;1522357.0;24891330.0;16350.5;24891330.0;24891330000;"8,23";"8,397";"-0,167";"106,35"
Poland;1996;2986.0;5534.0;434.0;9824.0;"712,91";7537303125;Potatoes;1341894.0;27217090.0;20282.6;27217090.0;27217090000;"6,64";"8,397";"-1,757";"113,97"
Poland;1997;3058.0;5167.0;581.0;9501.0;"775,01";7537303125;Potatoes;1306442.0;20775644.0;15902.5;20775644.0;20775644000;"7,88";"8,397";"-0,517";"121,39"
Poland;1998;2909.0;4401.0;648.0;8699.0;"829,53";7537303125;Potatoes;1295006.0;25948670.0;20037.5;25948670.0;25948670000;"8,29";"8,397";"-0,107";"110,77"
Poland;1999;2583.0;4546.0;406.0;8466.0;"767,23";7537303125;Potatoes;1267846.0;19926716.0;15717.0;19926716.0;19926716000;"8,96";"8,397";"0,563";"108,48"
Poland;2000;2504.0;4795.0;571.0;8848.0;"759,46";7537303125;Potatoes;1250623.0;24232376.0;19376.2;24232376.0;24232376000;"9,5";"8,397";"1,103";"115,42"
Poland;2001;2815.0;4748.0;549.0;8855.0;"861,87";7537303125;Potatoes;1194232.0;19378860.0;16227.0;19378860.0;19378860000;"8,36";"8,397";"-0,037";"115,89"
Poland;2002;3710.0;4926.0;463.0;10358.0;"765,98";7537303125;Potatoes;803378.0;15522842.0;19322.0;15522842.0;15522842000;"9,09";"8,397";"0,693";"116,2"
Poland;2003;1939.0;3772.0;560.0;7184.0;"592,73";7537303125;Potatoes;765771.0;13731500.0;17931.6;13731500.0;13731500000;"8,44";"8,397";"0,043";"128,87"
Poland;2004;3080.0;3740.0;494.0;8726.0;"728,83";7537303125;Potatoes;713250.0;13998654.0;19626.6;13998654.0;13998654000;"8,34";"8,397";"-0,057";"129,14"
Poland;2005;4915.0;8410.0;500.0;16039.0;"685,22";7537303125;Potatoes;588184.0;10369253.0;17629.3;10369253.0;10369253000;"8,28";"8,397";"-0,117";"161,94"
Poland;2006;5125.0;9356.0;498.0;17101.0;"685,93";7537303125;Potatoes;597230.0;8981976.0;15039.4;8981976.0;8981976000;"8,65";"8,397";"0,253";"159,34"
Poland;2007;5201.0;10921.0;981.0;18721.0;"809,72";7537303125;Potatoes;569600.0;11791072.0;20700.6;11791072.0;11791072000;"9,37";"8,397";"0,973";"181,17"
Poland;2008;6060.0;10940.0;1077.0;20611.0;"741,84";7537303125;Potatoes;548884.0;10462100.0;19060.7;10462100.0;10462100000;"9,42";"8,397";"1,023";"157,72"
Poland;2009;5896.0;9520.0;952.0;18493.0;"773,35";7537303125;Potatoes;507952.0;9702800.0;19101.8;9702800.0;9702800000;"8,73";"8,397";"0,333";"146,8"
Poland;2010;5755.0;10489.0;906.0;19449.0;"946,26";7537303125;Potatoes;400696.0;8448180.0;21083.8;8448180.0;8448180000;"7,69";"8,397";"-0,707";"180,48"
Poland;2011;6081.0;12408.0;991.0;21763.0;"673,65";7537303125;Potatoes;406439.0;9361848.0;23033.8;9361848.0;9361848000;9;"8,397";"0,603";"169,74"
Poland;2012;6131.0;12654.0;1293.0;21874.0;"737,63";7537303125;Potatoes;373000.0;9091900.0;24375.1;9091900.0;9091900000;"8,64";"8,397";"0,243";"177,89"
Poland;2013;6474.0;12518.0;1314.0;22192.0;"756,64";7537303125;Potatoes;346134.0;7290427.0;21062.4;7290427.0;7290427000;"8,68";"8,397";"0,283";"179,33"
Poland;2014;7442.0;12073.0;1728.0;23551.0;743;7537303125;Potatoes;276927.0;7689180.0;27766.1;7689180.0;7689180000;"9,81";"8,397";"1,413";164
Poland;2015;7742.0;12190.0;1666.0;23996.0;"604,9";7537303125;Potatoes;300355.0;6313669.0;21020.7;6313669.0;6313669000;"9,85";"8,397";"1,453";"174,1"
Poland;2016;7534.0;12693.0;1759.0;24453.0;"802,01";7537303125;Potatoes;309896.0;8872445.0;28630.4;8872445.0;8872445000;"9,3";"8,397";"0,903";"189,69"
Poland;2017;6927.0;13655.0;1826.0;25074.0;"916,69";7537303125;Potatoes;329323.0;9171733.0;27850.3;9171733.0;9171733000;"9,17";"8,397";"0,773";"190,39"
Poland;2018;7992.0;11371.0;1770.0;23157.0;"628,66";7537303125;Potatoes;290970.0;7311960.0;25129.6;7311960.0;7311960000;"10,01";"8,397";"1,613";"173,08"
Poland;2019;6867.0;11705.0;2748.0;24253.0;"675,04";7537303125;Potatoes;302480.0;6481620.0;21428.3;6481620.0;6481620000;"10,19";"8,397";"1,793";"176,51"
Poland;2020;9278.0;12809.0;648.0;24616.0;"774,11";7537303125;Potatoes;226070.0;7859510.0;34765.8;7859510.0;7859510000;"10,07";"8,397";"1,673";"155,07"
Poland;2021;10051.0;14349.0;648.0;26949.0;"814,89";7537303125;Potatoes;235830.0;7081460.0;30027.8;7081460.0;7081460000;"8,79";"8,397";"0,393";"156,06"
Poland;2022;7080.0;12239.0;622.0;22300.0;"739,79";7537303125;Potatoes;196110.0;6030930.0;30752.8;6030930.0;6030930000;"9,74";"8,397";"1,343";"160,68"
Poland;2023;5881.0;11367.0;717.0;19963.0;"849,02";7537303125;Potatoes;188580.0;5590030.0;29642.8;5590030.0;5590030000;"10,25";"8,397";"1,853";"155,6"
Portugal;1961;;;;;"854,72";80642734375;Potatoes;108227.0;1055596.0;9753.5;1055596.0;1055596000;"15,88";"15,5805";"0,2995";"55,11"
Portugal;1962;;;;;"724,01";80642734375;Potatoes;101767.0;893500.0;8779.9;893500.0;893500000;"15,12";"15,5805";"-0,4605";"51,58"
Portugal;1963;;;;;"1218,34";80642734375;Potatoes;106760.0;1144800.0;10723.1;1144800.0;1144800000;"14,78";"15,5805";"-0,8005";"62,13"
Portugal;1964;;;;;"717,77";80642734375;Potatoes;109221.0;1143400.0;10468.7;1143400.0;1143400000;"15,26";"15,5805";"-0,3205";"79,76"
Portugal;1965;;;;;"951,01";80642734375;Potatoes;101161.0;888000.0;8778.1;888000.0;888000000;"14,87";"15,5805";"-0,7105";"66,6"
Portugal;1966;;;;;"1092,2";80642734375;Potatoes;108509.0;991269.0;9135.4;991269.0;991269000;"15,08";"15,5805";"-0,5005";"53,39"
Portugal;1967;;;;;"632,32";80642734375;Potatoes;125577.0;1371300.0;10920.0;1371300.0;1371300000;"14,89";"15,5805";"-0,6905";"71,96"
Portugal;1968;;;;;"868,07";80642734375;Potatoes;114738.0;1156662.0;10080.9;1156662.0;1156662000;"15,14";"15,5805";"-0,4405";"73,09"
Portugal;1969;;;;;"1038,04";80642734375;Potatoes;115302.0;1200848.0;10414.8;1200848.0;1200848000;"14,56";"15,5805";"-1,0205";"81,83"
Portugal;1970;;;;;"774,39";80642734375;Potatoes;119750.0;1284559.0;10727.0;1284559.0;1284559000;"15,09";"15,5805";"-0,4905";"52,24"
Portugal;1971;;;;;"788,99";80642734375;Potatoes;115929.0;1180791.0;10185.5;1180791.0;1180791000;"14,42";"15,5805";"-1,1605";"54,11"
Portugal;1972;;;;;"1063,75";80642734375;Potatoes;119839.0;1198185.0;9998.3;1198185.0;1198185000;"14,12";"15,5805";"-1,4605";"93,13"
Portugal;1973;;;;;"715,18";80642734375;Potatoes;117312.0;1148100.0;9786.7;1148100.0;1148100000;"14,81";"15,5805";"-0,7705";"96,35"
Portugal;1974;;;;;"728,86";80642734375;Potatoes;119829.0;1184399.0;9884.1;1184399.0;1184399000;"14,73";"15,5805";"-0,8505";"86,59"
Portugal;1975;;;;;"680,31";80642734375;Potatoes;115800.0;1098141.0;9483.1;1098141.0;1098141000;"14,74";"15,5805";"-0,8405";"99,96"
Portugal;1976;;;;;"771,9";80642734375;Potatoes;125700.0;1002592.0;7976.1;1002592.0;1002592000;"14,8";"15,5805";"-0,7805";"101,6"
Portugal;1977;;;;;"1001,83";80642734375;Potatoes;135500.0;1291600.0;9532.1;1291600.0;1291600000;"14,86";"15,5805";"-0,7205";"110,76"
Portugal;1978;;;;;"946,31";80642734375;Potatoes;129553.0;1225365.0;9458.4;1225365.0;1225365000;"15,03";"15,5805";"-0,5505";"101,81"
Portugal;1979;;;;;"1029,48";80642734375;Potatoes;117129.0;1109550.0;9472.9;1109550.0;1109550000;"14,97";"15,5805";"-0,6105";"113,35"
Portugal;1980;;;;;"600,35";80642734375;Potatoes;122943.0;1200000.0;9760.6;1200000.0;1200000000;"14,94";"15,5805";"-0,6405";"106,88"
Portugal;1981;;;;;"721,46";80642734375;Potatoes;117955.0;927737.0;7865.2;927737.0;927737000;"15,54";"15,5805";"-0,0405";"113,66"
Portugal;1982;;;;;"612,23";80642734375;Potatoes;124589.0;1082256.0;8686.6;1082256.0;1082256000;"15,24";"15,5805";"-0,3405";"106,95"
Portugal;1983;;;;;"796,2";80642734375;Potatoes;131591.0;1006976.0;7652.3;1006976.0;1006976000;"15,35";"15,5805";"-0,2305";"93,28"
Portugal;1984;;;;;"823,7";80642734375;Potatoes;128733.0;1102227.0;8562.1;1102227.0;1102227000;"14,75";"15,5805";"-0,8305";"90,14"
Portugal;1985;;;;;"925,84";80642734375;Potatoes;132186.0;1215365.0;9194.4;1215365.0;1215365000;"15,46";"15,5805";"-0,1205";"100,79"
Portugal;1986;;;;;"683,4";80642734375;Potatoes;122356.0;1576516.0;12884.7;1576516.0;1576516000;"15,05";"15,5805";"-0,5305";"112,58"
Portugal;1987;;;;;"931,15";80642734375;Potatoes;125334.0;1641198.0;13094.6;1641198.0;1641198000;"15,7";"15,5805";"0,1195";"116,88"
Portugal;1988;;;;;"785,55";80642734375;Potatoes;119426.0;1280086.0;10718.7;1280086.0;1280086000;"15,39";"15,5805";"-0,1905";"123,58"
Portugal;1989;;;;;"988,22";80642734375;Potatoes;120553.0;1358405.0;11268.1;1358405.0;1358405000;"16,26";"15,5805";"0,6795";"115,22"
Portugal;1990;6510.0;1804.0;680.0;9357.0;"646,57";80642734375;Potatoes;120342.0;1343005.0;11159.9;1343005.0;1343005000;"15,92";"15,5805";"0,3395";"118,77"
Portugal;1991;6510.0;1804.0;680.0;9357.0;625;80642734375;Potatoes;112310.0;1420870.0;12651.3;1420870.0;1420870000;"15,42";"15,5805";"-0,1605";"111,74"
Portugal;1992;3923.0;1196.0;630.0;6117.0;"571,16";80642734375;Potatoes;110505.0;1583091.0;14326.0;1583091.0;1583091000;"15,41";"15,5805";"-0,1705";"106,37"
Portugal;1993;6707.0;1307.0;383.0;8985.0;"805,07";80642734375;Potatoes;95577.0;1332532.0;13942.0;1332532.0;1332532000;"14,8";"15,5805";"-0,7805";"111,61"
Portugal;1994;7133.0;1571.0;347.0;9580.0;"714,31";80642734375;Potatoes;94566.0;1370735.0;14495.0;1370735.0;1370735000;"15,78";"15,5805";"0,1995";"112,73"
Portugal;1995;9077.0;1659.0;396.0;11815.0;"821,75";80642734375;Potatoes;95684.0;1420542.0;14846.2;1420542.0;1420542000;"16,3";"15,5805";"0,7195";"113,33"
Portugal;1996;9747.0;1584.0;366.0;12457.0;"1034,79";80642734375;Potatoes;82036.0;1196142.0;14580.7;1196142.0;1196142000;"15,44";"15,5805";"-0,1405";129
Portugal;1997;9397.0;1769.0;444.0;12750.0;"1052,37";80642734375;Potatoes;69464.0;861002.0;12394.9;861002.0;861002000;"16,31";"15,5805";"0,7295";"125,4"
Portugal;1998;10473.0;1913.0;449.0;14389.0;"646,12";80642734375;Potatoes;67729.0;931621.0;13755.1;931621.0;931621000;"15,88";"15,5805";"0,2995";"140,12"
Portugal;1999;11274.0;1955.0;462.0;15411.0;"739,73";80642734375;Potatoes;62172.0;972881.0;15648.2;972881.0;972881000;"15,63";"15,5805";"0,0495";"138,19"
Portugal;2000;10854.0;1827.0;476.0;15470.0;"964,65";80642734375;Potatoes;57185.0;790276.0;13819.6;790276.0;790276000;"15,64";"15,5805";"0,0595";"125,12"
Portugal;2001;11562.0;2235.0;415.0;15503.0;"962,82";80642734375;Potatoes;49314.0;738355.0;14972.5;738355.0;738355000;"15,76";"15,5805";"0,1795";"127,72"
Portugal;2002;13320.0;2125.0;443.0;17452.0;"930,25";80642734375;Potatoes;50184.0;811184.0;16164.2;811184.0;811184000;"15,67";"15,5805";"0,0895";"120,4"
Portugal;2003;12954.0;2382.0;505.0;17030.0;"882,64";80642734375;Potatoes;45866.0;737570.0;16081.0;737570.0;737570000;"16,13";"15,5805";"0,5495";"119,66"
Portugal;2004;12459.0;2105.0;409.0;16942.0;"583,58";80642734375;Potatoes;43665.0;742019.0;16993.5;742019.0;742019000;"15,7";"15,5805";"0,1195";"117,35"
Portugal;2005;12366.0;1751.0;425.0;16353.0;"567,35";80642734375;Potatoes;37208.0;548007.0;14728.2;548007.0;548007000;"15,73";"15,5805";"0,1495";"127,92"
Portugal;2006;11382.0;2031.0;493.0;15702.0;"922,74";80642734375;Potatoes;36961.0;595291.0;16105.9;595291.0;595291000;"16,29";"15,5805";"0,7095";"137,06"
Portugal;2007;11519.0;2120.0;641.0;16682.0;"569,49";80642734375;Potatoes;37063.0;621490.0;16768.5;621490.0;621490000;"15,57";"15,5805";"-0,0105";"203,4"
Portugal;2008;12856.0;1693.0;380.0;17080.0;"692,41";80642734375;Potatoes;33525.0;528081.0;15751.9;528081.0;528081000;"15,61";"15,5805";"0,0295";"155,49"
Portugal;2009;9399.0;1700.0;396.0;13985.0;"825,3";80642734375;Potatoes;28450.0;467807.0;16443.1;467807.0;467807000;"16,3";"15,5805";"0,7195";"118,57"
Portugal;2010;9475.0;2042.0;389.0;13774.0;"1046,27";80642734375;Potatoes;25531.0;383835.0;15034.1;383835.0;383835000;"15,83";"15,5805";"0,2495";"148,96"
Portugal;2011;9979.0;1996.0;886.0;14024.0;"749,17";80642734375;Potatoes;26501.0;389798.0;14708.8;389798.0;389798000;"16,32";"15,5805";"0,7395";"132,51"
Portugal;2012;8493.0;1769.0;2161.0;12442.0;"641,12";80642734375;Potatoes;25052.0;445649.0;17789.0;445649.0;445649000;"15,89";"15,5805";"0,3095";"150,86"
Portugal;2013;7197.0;1611.0;1306.0;10123.0;"877,87";80642734375;Potatoes;26758.0;487646.0;18224.3;487646.0;487646000;"15,7";"15,5805";"0,1195";"167,59"
